id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1548,0.607214429,1,0,1,0,1,0.209677419,0.222222222,0.1,0.285714286,0.05,0.097959184,0.541388518,0.165784688,0.928571429,0.222222222,0.888888889,1,1,0,2
1549,0.849031396,1,0.44,0,0.894736842,1,0.693548387,0.444444444,0.658333333,0.142857143,0.9,0.427040816,0.604138852,-0.90202705,0.071428571,0.055555556,0.833333333,1,1,0,1
1550,0.520374081,1,0.32,0,0,1,0.596774194,1,0.233333333,0.857142857,0.05,0.181632653,0.058744993,0.194370322,0.071428571,0.222222222,0,1,0,1,1
1551,0.808951236,1,0.16,1,0.105263158,0,0.338709677,1,0.625,0.857142857,0.95,0.079081633,0.108811749,-0.647522698,0,0,0.722222222,1,1,0,1
1552,0.708750835,1,0.08,0,0,0,0.85483871,0,0.5,1,0.05,0.526530612,0.851802403,-0.026015693,0.714285714,0.166666667,0.055555556,0,0,0,2
1553,0.260521042,0,0.56,1,0.052631579,1,0.258064516,0,0.608333333,0.714285714,0.15,0.020408163,0.624165554,-0.757254647,0.857142857,0.888888889,0.111111111,1,1,1,0
1554,0.97261189,0,0.28,1,0.947368421,1,0.548387097,0.777777778,0.591666667,0.142857143,0.95,0.609183673,0.819092123,-0.930612683,0.785714286,0.111111111,0.888888889,1,0,1,1
1555,0.406813627,0,0.04,0,0.052631579,0,0.64516129,0.888888889,0.933333333,0.571428571,0.1,0.601530612,0.508678238,-1.53828793,0.5,0.444444444,0.888888889,1,1,0,0
1556,0.249832999,1,0.36,1,0.052631579,1,0.661290323,0.555555556,0.2,1,0.15,0.460204082,0.313084112,1.17273669,0.642857143,0.111111111,0.888888889,1,0,0,3
1557,0.474281897,1,0.28,0,0,0,0.419354839,0.222222222,0.416666667,0.142857143,0.15,0.029591837,0.309078772,0.577048967,0.071428571,0.055555556,0.666666667,0,1,0,2
1558,0.179024716,0,0,1,0.631578947,1,0.838709677,0.111111111,0.266666667,0.428571429,0.95,0.706632653,0.85447263,-1.091061079,0.714285714,0.444444444,1,1,0,1,0
1559,0.113560454,0,0.96,0,0.368421053,1,0,0,0.125,0.714285714,0.95,0.313265306,0.745660881,0.141809641,0.571428571,0.222222222,0,1,0,0,2
1560,0.915831663,0,0,0,0.263157895,1,0.387096774,0.444444444,0.766666667,0.428571429,0.5,0.342857143,0.392523364,0.137199054,0.214285714,0.222222222,0.333333333,1,0,1,2
1561,0.384101536,0,0.72,1,0,1,0.193548387,0.666666667,0.925,0.571428571,0,0.555102041,0.813084112,0.212812666,0.857142857,0.888888889,0,1,1,1,2
1562,0.550434202,0,0.56,0,0.105263158,0,0.774193548,0,0.55,0,0.5,0.254591837,0.130173565,0.187915501,0.857142857,0.555555556,0,1,0,0,2
1563,0.273881096,1,0.68,1,0.052631579,1,0.419354839,0.444444444,0.85,0.142857143,0.1,0.080102041,0.175567423,0.473771839,0.214285714,0.222222222,0.611111111,1,1,1,1
1564,0.515698063,1,0.08,0,0.052631579,0,0.338709677,0.555555556,0.816666667,0.714285714,0.7,0.24744898,0.600133511,-1.444231974,0.214285714,0.277777778,0.611111111,1,0,0,0
1565,0.374749499,0,0,0,0.157894737,1,0.596774194,0.888888889,0.366666667,0.428571429,0.2,0.291326531,0.211615487,-0.718525723,0.785714286,0,0.5,1,0,1,0
1566,0.54509018,0,0.4,0,0.315789474,0,0.161290323,0,0.616666667,0.142857143,0.45,0.219897959,0.028037383,-1.566873564,0.142857143,0,0.5,1,1,1,0
1567,0.293253173,0,0.96,0,0,0,0.225806452,0.666666667,0.291666667,0.428571429,0.05,0.254591837,0.393858478,0.06250756,0.714285714,0.722222222,0.388888889,1,1,1,1
1568,0.152304609,1,0.6,0,0,0,0.193548387,0.555555556,0.458333333,0.714285714,0.1,0.287244898,0.370493992,1.173658807,1,0.833333333,0.833333333,1,0,1,2
1569,0.663326653,0,0.76,0,0.315789474,1,0.016129032,0.888888889,0.108333333,0.857142857,0.85,0.481632653,0.335781041,-0.844855782,0.642857143,0.722222222,0.833333333,1,1,0,1
1570,0.698062792,1,0.44,1,0.105263158,1,0.403225806,0.666666667,0.366666667,0.142857143,0.3,0.580612245,0.661548732,-1.712568084,0.5,0.555555556,0.777777778,1,1,0,0
1571,0.502338009,0,0.08,0,0,1,0.516129032,0.888888889,0.275,0.428571429,0.5,0.082142857,0.098130841,1.28523499,0.142857143,0.166666667,0.333333333,1,1,1,3
1572,0.263193053,0,0,1,0.315789474,0,0.225806452,0.222222222,0.7,1,0.7,0.064285714,0.717623498,0.920076572,0.142857143,0,0.111111111,0,0,1,2
1573,0.19505678,1,0.56,1,0,1,0.661290323,0.222222222,0.366666667,1,0.1,0.007653061,0.464619493,-0.990550303,0.428571429,0.5,0.055555556,1,1,1,0
1574,0.752839011,1,0.52,1,0.578947368,0,0.870967742,0,0.466666667,0.142857143,0.65,0.255102041,0.809746328,1.137696235,0.857142857,0.611111111,0.555555556,1,1,1,3
1575,0.082832331,0,0.88,1,0.105263158,0,0.64516129,0.777777778,0.483333333,1,0.15,0.103571429,0.848464619,0.742107949,0.357142857,0.222222222,0.833333333,1,0,0,2
1576,0.406813627,0,0.4,0,0.105263158,1,0.161290323,0.222222222,0.608333333,1,0.25,0.490306122,0.967957276,-1.383372237,0.285714286,0.388888889,0.722222222,1,0,0,0
1577,0.332665331,0,0.48,0,0.315789474,0,0.758064516,0.555555556,0.433333333,0,0.85,0.310204082,0.981308411,-0.485230067,0.142857143,0,0.333333333,0,1,0,1
1578,0.905143621,0,0,1,0,1,0.35483871,0,0.625,0.571428571,0.05,0.141326531,0.437249666,-0.066588851,0.857142857,0.333333333,0.444444444,1,1,0,2
1579,0.810955244,0,0.84,1,0.473684211,1,0.209677419,0.555555556,0.333333333,0.714285714,1,0.058163265,0.900534045,-0.807048976,0.785714286,0.111111111,0.111111111,1,1,0,1
1580,0.93253173,1,0.56,0,0.105263158,1,0.838709677,0.222222222,0.616666667,0.142857143,0.35,0.321428571,0.158878505,-1.578861087,0.857142857,0.611111111,0,1,0,0,0
1581,0.468269873,1,0.76,1,0,0,0.274193548,0,0.35,0.142857143,0.05,0.206122449,0.829105474,-1.410113637,1,0,0.055555556,0,0,0,0
1582,0.44756179,1,0.48,1,0.105263158,0,0.274193548,0.222222222,0.725,0.857142857,0.95,0.126530612,0.170226969,-1.716256553,0.071428571,0.277777778,0.333333333,0,0,0,0
1583,0.309285237,0,0.6,0,0,1,0.322580645,0.666666667,0.05,1,0,0.114795918,0.489986649,0.417522689,0.857142857,0.888888889,0.166666667,1,1,0,2
1584,0.983299933,1,0.76,1,0.315789474,0,0.709677419,0,0.941666667,0.428571429,0.5,0.356632653,0.234312417,-1.369540479,0.071428571,0,0.055555556,0,0,1,0
1585,0.995991984,1,0.04,1,0.578947368,0,0,0,0.508333333,0,0.7,0.331122449,0.263684913,0.997534418,0.357142857,0.5,0.444444444,1,1,0,3
1586,0.03006012,1,0.84,1,0.263157895,0,0.387096774,1,0.658333333,0.571428571,0.75,0.212244898,0.773030708,-0.529491694,0.142857143,0.111111111,0.055555556,0,1,0,1
1587,0.395457582,0,0,0,0.052631579,1,0.467741935,0.555555556,0.758333333,0.142857143,0.6,0.668367347,0.614152203,-0.440968441,0.5,0,0.222222222,1,1,0,1
1588,0.921175685,1,0.6,0,0.578947368,0,0.532258065,0,1,0.428571429,0.7,0.474489796,0.989986649,-0.179087151,0.857142857,0.388888889,0.722222222,0,1,0,2
1589,0.844355377,0,0.24,0,0.157894737,0,0.14516129,0.666666667,0.058333333,0.142857143,0.35,0.426020408,0.450600801,1.448449738,0.071428571,0.277777778,0.888888889,1,0,0,3
1590,0.760855043,0,0,1,0.052631579,1,0.548387097,0.888888889,0.058333333,1,0.55,0.33877551,0.871829105,1.024275818,0.071428571,0.055555556,0.444444444,1,0,1,3
1591,0.887775551,0,0,0,0,0,0.080645161,0.888888889,0.925,0.714285714,0.6,0.234693878,0.722963952,0.193448205,0.214285714,0.388888889,0.666666667,0,1,0,2
1592,0.217100868,0,0.04,0,0.157894737,0,0.967741935,0.666666667,0.891666667,0.428571429,0.95,0.396938776,0.744325768,-0.11638318,0.857142857,0.222222222,0.833333333,0,0,0,1
1593,0.910487642,0,0.68,0,0,1,0.080645161,0,0.516666667,0,0.1,0.114795918,0.697596796,0.123367296,0.357142857,0.055555556,0.444444444,1,0,0,2
1594,0.056780227,1,0.04,0,0.842105263,1,0.64516129,0.222222222,0.341666667,0.857142857,0.85,0.400510204,0.412550067,-0.235336301,0.5,0.111111111,0.277777778,1,1,1,1
1595,0.470941884,0,1,1,0.526315789,1,0.451612903,0.555555556,0.391666667,0.285714286,0.65,0.806632653,0.809746328,-0.275909459,0.142857143,0.055555556,0.111111111,1,0,1,2
1596,0.221108884,1,0,1,0.052631579,1,0.048387097,0,0.708333333,0.571428571,0.1,0.004591837,0.963951936,1.679901159,0.5,0.277777778,0.666666667,1,1,1,3
1597,0.231796927,1,0.92,0,0.052631579,0,0.096774194,0,0.191666667,0.857142857,0.15,0.003571429,0.530040053,-1.556730274,0.357142857,0.333333333,0.722222222,1,1,1,0
1598,0.901803607,0,0.96,0,0,0,0.822580645,0.666666667,0.266666667,0.714285714,0.1,0.08877551,0.450600801,0.510656528,0.071428571,0,0.333333333,1,0,0,2
1599,0.444221777,1,0,0,0.368421053,0,0.919354839,0.444444444,0,0,0.55,0.222959184,0.09212283,1.625496243,0.214285714,0.333333333,0.277777778,1,0,1,3
1600,0.851703407,1,0.64,1,0.526315789,0,0.532258065,0,0.766666667,0.428571429,0.8,0.141836735,0.082109479,-0.286974866,0.785714286,0.722222222,1,1,1,1,1
1601,0.503006012,1,0.28,0,0.105263158,1,0.403225806,0.111111111,0.45,0.142857143,0.5,0.657142857,0.582109479,-1.205403614,0.642857143,0.055555556,0.777777778,1,1,1,0
1602,0.663326653,0,0.44,1,0.210526316,1,0.35483871,0.111111111,0.175,0,0.85,0.499489796,0.460614152,1.373758243,0.714285714,0.666666667,0.388888889,1,0,0,3
1603,0.322645291,1,0.68,1,0,1,0.596774194,0.444444444,0.325,1,0.9,0.028571429,0.955273698,-0.102551422,0.428571429,0.388888889,0.777777778,1,1,0,1
1604,0.452905812,1,0.12,0,0.052631579,0,0.048387097,0.888888889,0.616666667,0.571428571,0.85,0.465816327,0.620160214,-1.458063732,0.214285714,0.388888889,0.888888889,0,0,1,0
1605,0.008016032,0,0.56,0,0.421052632,0,0.403225806,0.333333333,0.783333333,1,0.65,0.143877551,0.140186916,1.176425159,0.785714286,0.333333333,0.611111111,0,1,1,2
1606,0.03740815,0,0,1,0.157894737,0,0.241935484,0.111111111,0.075,0.714285714,0.2,0.164285714,0.140186916,0.459940081,0.857142857,0.888888889,0.777777778,0,0,0,1
1607,0.162324649,0,0.48,1,0,1,0.5,0.444444444,0.208333333,0.428571429,0.1,0.63877551,0.976635514,0.530943106,0.285714286,0.166666667,0.944444444,1,0,0,2
1608,0.419505678,1,0.12,1,0.473684211,1,0.306451613,0.555555556,0.3,0.142857143,0.5,0.575510204,0.802403204,-0.667809276,0.428571429,0,0.611111111,1,1,0,1
1609,0.432197729,0,0.72,1,0,1,0.903225806,0.222222222,0.75,0.571428571,1,0.309183673,0.125500668,0.924687158,0.357142857,0.388888889,0.5,1,0,0,2
1610,0.863059452,0,0.88,0,0.631578947,1,0.677419355,0.666666667,0.791666667,0.571428571,0.85,0.334183673,0.640186916,0.62592118,1,0.5,0.222222222,1,1,1,3
1611,0.540414162,0,0.72,1,0.157894737,0,0.209677419,0.111111111,0.583333333,0.571428571,0.55,0.486734694,0.313751669,0.363117773,0.928571429,0.944444444,0.166666667,0,1,1,2
1612,0.736806947,0,0.28,0,0.052631579,0,0.064516129,0.444444444,0.925,0.714285714,0.75,0.034693878,0.361815754,1.327652382,0.142857143,0.111111111,0,1,1,0,3
1613,0.78490314,0,0.44,0,0.105263158,0,0.564516129,0.111111111,0.541666667,0,0.15,0.068367347,0.465287049,0.360351421,0.642857143,0.444444444,0.111111111,1,0,1,2
1614,0.334001336,0,0.92,1,0.052631579,0,0.612903226,0.111111111,0.308333333,0.285714286,0.35,0.470408163,0.891855808,1.410642932,0.571428571,0.5,0.444444444,1,1,1,3
1615,0.390781563,0,0.88,0,0,1,0.35483871,0,0.458333333,1,0.95,0.956122449,0.985313752,1.665147284,0.857142857,0.055555556,0.888888889,1,1,1,3
1616,0.991983968,1,0,1,0.368421053,1,0.596774194,0,0.075,0.857142857,0.95,0.128061224,0.066088117,1.246506067,0.428571429,0.444444444,0.833333333,1,1,0,3
1617,0.088844355,1,0.12,0,0.263157895,0,0.629032258,0.111111111,0.933333333,0,0.6,0.694897959,0.903204272,1.030730638,0.928571429,0.611111111,0.111111111,1,0,1,3
1618,0.000668003,0,0.12,0,0.368421053,0,0.806451613,1,0.016666667,0.714285714,0.4,0.143367347,0.439919893,0.499591121,0,0.222222222,1,1,1,0,2
1619,0.761523046,0,0.24,0,0.315789474,0,0.741935484,0.666666667,0.141666667,1,0.35,0.114285714,0.997329773,-0.395784697,0.571428571,0.333333333,0.833333333,1,0,1,2
1620,0.081496326,0,0.36,1,0,1,0.209677419,0.111111111,0.908333333,0.285714286,0.05,0.396938776,0.229639519,1.277858052,0.642857143,0.222222222,0.888888889,1,0,1,2
1621,0.307949232,1,0.24,1,0.157894737,0,0.241935484,0,0.675,1,1,0.278571429,0.61682243,1.211465613,0.642857143,0.166666667,1,0,0,0,3
1622,0.371409486,1,0.88,0,0.157894737,1,0.629032258,0,0.141666667,0.428571429,0.5,0.20255102,0.261014686,-0.084109078,0.785714286,0.5,0,1,1,0,1
1623,0.909151637,0,0.4,0,0.052631579,0,0.967741935,1,0.85,0,0.1,0.196938776,0.364485981,-1.020980171,0.428571429,0.166666667,0.388888889,1,0,0,1
1624,0.036072144,1,1,1,0.263157895,1,0.580645161,0.777777778,0.941666667,0.142857143,0.5,0.109183673,0.981308411,-0.404083752,0.214285714,0.055555556,0.333333333,1,0,1,1
1625,0.333333333,0,0.88,0,0.052631579,1,0.903225806,1,0.458333333,0.571428571,0.6,0.235204082,0.222296395,-1.163908339,0.142857143,0,1,1,0,0,0
1626,0.227120908,0,0,0,0.315789474,1,0.14516129,0.222222222,0.008333333,0.571428571,0.7,0.06377551,0.11682243,-1.076307204,0.071428571,0.277777778,0.5,1,1,0,0
1627,0.243152973,0,0.96,0,0.263157895,0,0.225806452,0,0.075,0.428571429,0.6,0.170918367,0.339786382,1.263104177,0.571428571,0.166666667,0.666666667,0,0,1,3
1628,0.332665331,0,0.84,1,0.578947368,1,0.870967742,1,0.708333333,0.428571429,0.65,0.174489796,0.761682243,0.884114001,0.214285714,0.222222222,0.5,1,1,1,2
1629,0.488309953,0,0.28,0,0.631578947,0,0.451612903,0.888888889,0.425,0.714285714,0.7,0.318877551,0.17423231,-0.431747269,0.214285714,0.222222222,0.722222222,1,1,1,1
1630,0.462925852,0,0.72,0,0.315789474,1,0.516129032,0.111111111,0.708333333,0.142857143,0.6,0.252040816,0.006008011,-1.670150692,0.714285714,0.055555556,0.944444444,1,1,0,0
1631,0.074148297,1,0,1,0.052631579,1,0.290322581,0.777777778,0.825,1,0.3,0.584183673,0.658878505,1.067615327,0.785714286,0.111111111,0.888888889,1,1,1,3
1632,0.575150301,1,0.96,0,0,0,0.725806452,0.444444444,0.883333333,0.714285714,0.2,0.306122449,0.361815754,1.387590001,1,0.944444444,0.166666667,0,1,1,3
1633,0.646626587,0,0.48,1,0.578947368,1,0.677419355,0.444444444,0.741666667,0.142857143,0.7,0.246938776,0.140854473,-0.403161635,0.714285714,0.277777778,0.166666667,1,1,1,1
1634,0.323981296,1,0.12,0,0.684210526,1,0.419354839,0.777777778,0.85,0.428571429,1,0.101530612,0.119492657,-0.899260698,0.214285714,0.388888889,0.888888889,1,1,0,0
1635,0.896459586,0,0.92,0,0.052631579,1,0.967741935,0.777777778,0.2,0.285714286,0.35,0.010714286,0.221628838,1.63656165,0,0.222222222,0.222222222,1,0,1,3
1636,0.708082832,0,0,1,0.526315789,1,0.032258065,0.444444444,0.45,0.142857143,0.65,0.451530612,0.875166889,-0.314638382,0.571428571,0.666666667,0.444444444,1,1,0,2
1637,0.79759519,1,0,1,0.105263158,1,0.725806452,0.444444444,0.908333333,0.571428571,0.65,0.157142857,0.472630174,-0.456644434,0.214285714,0.333333333,0.5,1,1,0,1
1638,0.110888444,0,0.84,1,0.157894737,0,0.096774194,0.777777778,0.875,0,0.35,0.517857143,0.965954606,0.372338945,0.428571429,0.444444444,0.333333333,0,1,0,2
1639,0.846359385,1,0.6,0,0,1,0,0.777777778,0.066666667,0.857142857,0.1,0.664795918,0.877169559,1.043640279,0.285714286,0.333333333,0.166666667,1,1,0,3
1640,0.513026052,1,0.92,1,0.842105263,0,0.629032258,1,0.833333333,1,0.85,0.207142857,0.357810414,0.199903025,0.357142857,0.5,0.777777778,0,0,1,2
1641,0.406145625,1,0.92,1,0.315789474,0,0.887096774,0.888888889,0.591666667,0,0.6,0.063265306,0.222296395,0.60932307,0.714285714,0.555555556,0.777777778,1,0,0,2
1642,0.290581162,0,0,1,0.736842105,1,0.193548387,0,0.7,0.285714286,0.85,0.076530612,0.785714286,1.509309474,0.571428571,0.055555556,0.555555556,1,0,0,3
1643,0.809619238,1,0.6,0,0.473684211,1,0.048387097,0.666666667,0.991666667,0.714285714,0.8,0.055102041,0.976635514,-0.563610031,0.714285714,0.333333333,0,1,0,1,1
1644,0.450233801,1,0.48,1,0.052631579,1,0.693548387,0.555555556,0.725,0.142857143,0.35,0.045918367,0.038050734,0.106769186,0.357142857,0.333333333,0.166666667,1,1,0,1
1645,0.961255845,1,0.2,1,0,1,0.048387097,0.111111111,0.95,0.428571429,0.05,0.3,0.873831776,-1.202637263,1,1,0.055555556,1,1,1,1
1646,0.236472946,1,0,0,0.105263158,1,0.919354839,0.444444444,0.658333333,0.142857143,0.15,0.524489796,0.464619493,-0.229803598,0.785714286,0.444444444,0.333333333,1,1,1,1
1647,0.180360721,1,0,1,0,1,0.5,0,0.641666667,0.285714286,0.85,0.395918367,0.498664887,-1.110425541,0.785714286,0.111111111,0.444444444,1,1,1,0
1648,0.096192385,0,0.8,0,0.526315789,1,0.983870968,1,0.783333333,0.428571429,0.7,0.141836735,0.056074766,1.37468036,0.928571429,0.444444444,0.611111111,1,0,1,2
1649,0.538410154,0,0.52,0,0.105263158,0,0.080645161,0.555555556,0.066666667,0.857142857,0.15,0.457653061,0.402536716,-0.65674387,0.785714286,0.5,0.166666667,0,0,1,1
1650,0.966599866,0,0.96,1,0.210526316,0,0.048387097,0.111111111,0.466666667,0,0.65,0.332142857,0.133511348,-1.625889065,0.071428571,0.055555556,0.444444444,0,1,0,0
1651,0.673346693,0,0.04,1,0.263157895,0,0.774193548,0.222222222,0.008333333,0.428571429,0.4,0.515306122,0.790387183,-0.538712866,0.5,0.444444444,0.055555556,1,1,0,1
1652,0.083500334,1,0.92,1,0.157894737,1,0.14516129,0.777777778,0.241666667,0.142857143,0.45,0.376020408,0.840453939,-0.965653138,0.071428571,0.055555556,0.111111111,1,0,1,0
1653,0.460253841,0,0.6,1,0,0,0.612903226,0.111111111,0.108333333,0.571428571,0.05,0.71377551,0.765020027,1.370069774,0.571428571,0.388888889,0.388888889,0,0,1,3
1654,0.818971276,1,0.64,1,0.526315789,0,0.887096774,0.222222222,0.65,0.714285714,0.9,0.191836735,0.526034713,-1.486649366,0,0.111111111,0.222222222,0,0,0,0
1655,0.780895124,1,1,0,0.736842105,0,0.967741935,0.444444444,0.283333333,1,1,0.569897959,0.554072096,0.829709085,0.071428571,0,1,0,0,1,3
1656,0.433533734,1,0,1,0.210526316,1,0.403225806,1,0.45,0,0.85,0.119387755,0.965954606,-0.474164661,0.428571429,0,0.777777778,1,0,0,1
1657,0.472277889,0,0.96,0,0.263157895,1,0.225806452,1,0.791666667,0,0.95,0.35255102,0.35246996,0.070806615,0.857142857,0.888888889,0.555555556,1,0,0,1
1658,0.875751503,1,0.32,1,0.210526316,1,0.64516129,1,0.683333333,0.857142857,0.75,0.193877551,0.700934579,1.119253891,0.928571429,0.722222222,0.5,1,1,1,3
1659,0.179692719,1,0.4,1,0.315789474,0,0.951612903,0.111111111,0.966666667,0.428571429,0.45,0.307653061,0.656208278,1.243739715,0.142857143,0.166666667,0.111111111,0,0,1,3
1660,0.706746827,1,0.32,1,0.526315789,1,0.129032258,0.222222222,0.283333333,1,0.85,0.059693878,0.12082777,0.072650849,0.142857143,0.277777778,0.722222222,1,1,1,1
1661,0.935871743,0,0,0,0.526315789,0,0.177419355,0.111111111,0.625,0.428571429,0.55,0.390816327,0.251668892,-1.091983196,0.642857143,0.555555556,0.722222222,1,1,0,1
1662,0.83500334,0,0.8,0,0.052631579,0,0.032258065,0.555555556,0.55,1,0.45,0.764795918,0.96929239,-0.893727995,1,0.777777778,0.555555556,0,1,1,1
1663,0.611222445,1,0.52,1,0,0,0.290322581,0,0.108333333,0.428571429,0,0.599489796,0.719626168,1.611664485,0.357142857,0.111111111,0.277777778,0,0,1,3
1664,0.525718103,0,0,1,0.157894737,1,0.951612903,0.111111111,0.291666667,0.714285714,0.3,0.504081633,0.669559413,-0.223348778,0.785714286,0.333333333,0.444444444,1,0,1,2
1665,0.335337341,1,0.96,0,0.842105263,1,0.225806452,0.555555556,0.325,1,0.95,0.096938776,0.937917223,-0.300806624,0.785714286,0.388888889,0.444444444,1,0,0,1
1666,0.810955244,1,0,1,0.052631579,1,0.258064516,0,0.133333333,0.714285714,0.15,0.343877551,0.58411215,0.43688715,0.857142857,0.111111111,0.055555556,1,0,0,3
1667,0.979291917,0,0,0,0,1,0.709677419,0.555555556,0.991666667,0,0.35,0.264285714,0.583444593,-0.513815701,0.714285714,0.111111111,0.277777778,1,1,0,1
1668,0.307949232,0,0.2,1,0.736842105,0,0,0.888888889,0.375,0,1,0.825510204,0.945260347,-0.58389661,0.785714286,0.111111111,0.666666667,1,0,0,1
1669,0.658650635,0,0.4,0,0.263157895,1,0.64516129,0.777777778,0.333333333,0.142857143,0.35,0.437244898,0.326435247,-0.111772594,0.5,0.222222222,0.055555556,1,0,0,2
1670,0.713426854,1,0.44,1,0.210526316,1,0.838709677,0.888888889,0.916666667,0.428571429,0.3,0.189285714,0.110146862,1.642094353,0.071428571,0.111111111,0.111111111,1,0,0,3
1671,0.430861723,0,1,0,0.263157895,1,0.887096774,0.333333333,0.258333333,0.571428571,0.5,0.037244898,0.05540721,-1.690437271,1,0.5,0.5,1,1,1,0
1672,0.586506346,1,0.4,0,0.315789474,1,0.112903226,0.777777778,0.316666667,1,0.65,0.05,0.170226969,-0.397628932,0.428571429,0.222222222,0.888888889,1,0,1,1
1673,0.67000668,0,0.56,1,0.368421053,1,0.370967742,0.222222222,0.6,0.428571429,0.45,0.201530612,0.903204272,-0.310027796,0.571428571,0.611111111,0.611111111,1,0,1,1
1674,0.964595858,0,0.28,0,0.157894737,0,0.387096774,0.666666667,0.266666667,0.714285714,0.25,0.542857143,0.694259012,1.104500016,0.928571429,0.388888889,1,0,0,1,3
1675,0.754175017,1,0.92,1,0,1,0.483870968,0.888888889,0,0.714285714,0.05,0.363265306,0.818424566,-0.344146133,0.5,0.555555556,1,1,0,1,2
1676,0.416833667,1,0.88,0,0.526315789,0,0.338709677,0.333333333,0.308333333,0,0.7,0.394897959,0.29305741,-0.445579027,0.642857143,0.444444444,0.555555556,1,1,0,1
1677,0.075484302,1,0.08,0,0.210526316,1,0.790322581,0,0.816666667,0.857142857,0.35,0.516326531,0.360480641,0.672949158,0.357142857,0.388888889,0.555555556,1,0,1,2
1678,0.235804943,0,0.2,0,0.263157895,1,0.241935484,0.888888889,0.175,0.428571429,0.45,0.37244898,0.432576769,0.913621752,0.142857143,0,0,1,0,0,2
1679,0.647294589,1,0.48,1,0.315789474,0,0.693548387,0,0.341666667,0,0.45,0.396428571,0.393858478,1.046406631,0.357142857,0.055555556,0.666666667,1,0,1,3
1680,0.88510354,1,0,1,0.263157895,1,0.758064516,0.555555556,0.766666667,1,0.3,0.496428571,0.756341789,-0.472320426,0.857142857,0.5,0.833333333,1,1,0,2
1681,0.204408818,1,0,1,0,0,0.564516129,0.111111111,0.391666667,0.428571429,0,0.125,0.219626168,0.179616446,0,0.222222222,0.111111111,0,0,0,1
1682,0.998663995,1,0.92,1,0,1,0.080645161,0,0.483333333,0.571428571,0.2,0.478061224,0.389185581,-0.798749921,0.857142857,0.777777778,0.777777778,1,0,0,1
1683,0.388777555,1,0.6,0,0.157894737,0,0.629032258,0.666666667,0.65,0.571428571,0.25,0.478061224,0.443257677,-0.535946514,0.928571429,0.166666667,0.444444444,0,0,1,1
1684,0.356713427,0,0,1,0.736842105,1,0.758064516,0.222222222,0.816666667,0.142857143,0.75,0.292857143,0.447930574,1.721396434,0.5,0.222222222,0.944444444,1,0,0,3
1685,0.681362725,1,0.44,0,0.263157895,1,0.967741935,0.222222222,0.525,0,0.45,0.345918367,0.754339119,1.319353327,0,0.111111111,0.944444444,1,0,0,3
1686,0.543086172,1,0.92,1,0.684210526,1,0.048387097,1,0.058333333,0.428571429,0.9,0.041836735,0.008010681,1.186568448,0.857142857,0.888888889,0.888888889,1,0,0,3
1687,0.022712091,0,0.56,0,0.263157895,0,0.35483871,0.111111111,0.916666667,1,0.95,0.203061224,0.851134846,-1.475583959,0.285714286,0.166666667,0.111111111,0,0,0,0
1688,0.11489646,1,0.56,0,0.684210526,1,0.532258065,0.333333333,0.516666667,0.714285714,0.7,0.559183673,0.714285714,1.306443686,0.928571429,0.944444444,0.111111111,1,0,1,3
1689,0.479625919,0,0.44,1,0.263157895,0,0.032258065,0.222222222,0.741666667,0.714285714,0.35,0.723979592,0.799732977,-0.11638318,0.285714286,0.111111111,0.111111111,0,0,0,2
1690,0.738142953,1,0,1,0,1,0.5,0.888888889,1,0.571428571,0,0.080102041,0.18024032,1.210543496,0.428571429,0.055555556,0,1,0,0,3
1691,0.736138945,1,0,1,0.052631579,1,0.241935484,0.444444444,0.283333333,0.142857143,0.4,0.219387755,0.471962617,-0.449267496,0.857142857,0.166666667,0.5,1,0,1,1
1692,0.973279893,0,0,0,0.315789474,1,0.806451613,0.333333333,0.608333333,0,0.7,0.77755102,0.899866489,0.866593773,0.142857143,0.333333333,0.055555556,1,0,0,3
1693,0.129592518,0,0,0,0.947368421,1,0.161290323,0.555555556,0.966666667,0.142857143,0.95,0.841326531,0.887182911,0.673871275,0.785714286,0.722222222,0.277777778,1,1,1,2
1694,0.627922512,0,0.04,1,0,1,0.822580645,0.444444444,0.216666667,0,0.6,0.129591837,0.303070761,-0.674264097,0.285714286,0.222222222,0.111111111,1,1,1,1
1695,0.647294589,0,0.68,1,0.210526316,1,0.5,0.333333333,0.483333333,0.857142857,0.5,0.913265306,0.993324433,-0.452955965,0.928571429,0.222222222,0.111111111,1,0,0,2
1696,0.927855711,0,0.24,0,0.210526316,1,0.741935484,0.444444444,0.391666667,0.428571429,0.25,0.733673469,0.889185581,0.246931003,0.357142857,0.222222222,0.722222222,1,0,1,3
1697,0.434869739,1,0.64,1,0,1,0.387096774,0.222222222,0.016666667,0.142857143,0,0.665306122,0.783044059,1.069459561,0.714285714,0.111111111,0.333333333,1,0,1,3
1698,0.746826987,1,0.16,0,0.157894737,0,0.290322581,0.888888889,0.308333333,0.714285714,0.45,0.414795918,0.453938585,-1.530910992,0.142857143,0.277777778,0.777777778,1,0,1,0
1699,0.334669339,1,0.52,0,0.052631579,0,0.693548387,0.666666667,0.833333333,0.857142857,0.35,0.483673469,0.338451268,-0.820880735,1,0.722222222,0.888888889,1,1,0,0
